Geneid	pOka_M2_1
23409	24
5319	0
4440	7
1337	3496
51499	498
283459	816
8683	999
8655	3368
84274	443
9921	2156
51367	292
9478	1
9761	5374
84747	1027
35	132
121665	755
6927	9
64897	323
8638	10
5027	49
5025	829
10645	736
51433	1888
80196	441
84678	392
84876	294
283385	1
144404	310
54509	121
23067	332
3242	479
5715	604
144406	14
605	250
22877	945
254050	0
386653	0
79369	16
56616	738
65082	381
6249	2021
55596	353
65117	1012
9735	774
338442	0
8843	0
27198	0
8562	1227
84660	13
9026	422
79720	921
23457	169
79676	260
51329	1852
57605	279
10198	397
91574	384
8099	1805
55206	1165
387893	796
196383	200
11066	299
353116	389
10959	5961
57696	486
1967	1033
2967	540
79867	516
23545	342
196385	14
80212	581
144348	3858
100533183	0
144347	0
9612	2082
949	2600
7316	10378
57647	468
140707	88
65985	748
114795	2
92293	0
121260	1083
144423	0
121256	0
11211	0
9271	0
23504	0
2054	583
5901	6312
283383	0
6433	663
4326	4
8408	701
80324	224
57634	1183
317781	255
79050	272
50614	1
57666	466
100507055	0
22953	1
5426	860
5827	341
192111	485
23141	1587
2802	957
55743	236
100289635	299
7574	14
7637	47
7699	110
101060200	29
7556	86
10795	330
647589	0
7278	0
93492	0
54737	937
55269	862
9205	269
7750	1649
2700	1
2706	1
10804	0
51084	329
8100	301
53342	56
221143	95
64328	613
26524	616
10284	2090
221150	441
78988	927
253832	932
221154	799
2254	0
6445	0
26278	2086
55504	497
4285	437
542767	1
387911	1
221178	219
338872	0
143	2911
479	0
56163	0
55835	242
5042	7
219287	0
9107	649
9818	1001
51761	0
387914	0
6049	933
1024	336
10810	212
2835	0
219333	892
387496	10
2971	1807
219402	544
222484	324
51082	1987
219409	0
3651	0
1045	0
646625	0
2322	2
255967	379
2321	0
51371	1744
283537	424
23281	0
6541	1615
5412	830
84056	481
3146	5672
10208	452
241	32
84935	0
122046	1
10808	2940
145173	452
122042	0
10129	55
646799	0
675	257
90634	118
10443	954
23047	648
9365	0
90627	439
5983	601
26960	1787
4081	1241
9201	123
100526761	0
54937	1
728591	19
23111	1885
8900	1
400120	0
5994	132
4093	186
29880	463
11340	457
55578	1020
122011	0
10631	8
7223	265
51569	1299
341640	26
161003	0
80209	614
387921	465
10186	280
57511	479
2308	389
10240	270
10166	183
1997	649
11193	429
89890	438
84078	151
9617	138
79612	223
28984	9
23078	794
160851	601
11215	1384
8600	1
144809	0
94240	7
29103	692
55068	0
160857	0
144811	0
79024	2
387923	125
8848	1498
26747	199
55425	457
2963	772
386618	37
7178	55646
253512	317
83548	591
220081	0
220082	0
283514	0
23091	1258
1361	0
3936	4
220416	0
80183	1
23143	541
2098	1902
3356	0
8803	774
55270	359
29079	742
9445	12733
5925	1923
10161	2
1102	62
57105	0
22862	1245
2862	0
81602	122
81617	170
107303344	0
83852	150
51131	9
55213	1481
115761	0
84650	453
3839	958
57213	420
10206	461
283518	6
220107	75
79621	707
220108	287
647174	3
26512	652
115825	101
79758	189
83446	0
540	245
440138	108
9724	422
341676	2
4752	77
55901	51
51028	771
26586	2299
144983	226
10910	516
11061	0
5100	0
10562	0
729246	0
729250	0
729233	0
122183	0
729240	0
27253	33
81624	1025
81550	243
64881	115
5101	63
57626	0
1602	271
440145	506
79866	214
22894	1123
10464	328
688	1327
11278	670
9882	242
170622	1334
7347	326
4008	440
729420	2
115207	264
730249	0
1203	761
26224	877
23077	1144
8796	0
100129307	0
122060	340
1910	1
5457	0
79596	307
64062	784
54602	1189
10253	596
114798	0
84189	2
26050	240
2262	3
10082	1202
1638	2
23483	219
160897	473
11166	0
10257	892
9071	1
22873	1055
5611	806
55757	608
266722	0
27199	0
10150	2872
5911	827
3843	4659
10160	1013
140432	0
8428	2355
6564	0
23348	518
337867	1011
2841	0
1880	0
9375	4319
171425	149
85416	0
7546	52
5095	362
87769	75
84899	446
259232	165
9358	69
2259	0
7174	1104
196541	1
643677	6
93081	180
79070	443
54841	326
100533467	0
2073	54
6555	0
267012	0
1948	492
55082	1451
728215	223
3981	339
84945	351
10673	6
23026	23
8660	2539
1282	3739
1284	5379
100129836	1
55647	83
55739	702
79587	965
3621	208
55608	738
8874	903
121793	1
6656	0
122258	0
10426	468
400165	0
23250	1266
23263	0
2155	0
2159	3
8858	9
55795	727
8451	1736
3916	8062
79774	18
101928841	5
113622	7
55208	228
55002	2618
7027	2251
496	0
6011	0
348013	57
2621	1118
643365	1
22821	116
8881	1083
65110	938
283489	515
440153	0
404785	0
641455	0
79334	0
441669	0
441670	0
390429	0
390431	0
79317	0
79544	0
81127	0
122740	0
390433	0
122742	0
390436	0
390437	0
390439	0
122748	1
390442	0
91875	160
57820	577
10038	522
7011	297
123103	1
55644	282
328	4053
90809	406
4860	755
338879	0
390443	0
122651	0
493901	0
341799	0
283	35
6038	151
10876	0
64184	0
6039	0
6035	0
6037	0
6036	0
64745	637
29986	0
57447	190
122664	0
440163	0
84659	0
122665	0
55701	671
51222	467
643382	25
390445	0
3183	8741
57096	8
11198	3277
57680	1722
84932	299
9878	1247
56339	477
6297	444
26533	0
26534	0
26686	0
26687	0
1603	2798
63874	1697
5018	2755
9056	19
122704	597
4323	13653
26020	5663
161253	5
55147	1088
10419	1954
54930	700
84962	2775
60686	186
5693	2035
122706	0
64403	802
22985	2879
55017	1043
1053	0
23428	1185
100507650	8
57594	283
90673	237
100529063	4
599	547
8106	229
51310	17
10278	0
64806	0
116173	1
4624	0
4625	1
25983	353
85446	107
79178	311
8906	951
84502	0
10202	19
10901	248
317749	147
728635	1
90668	2
9362	0
4901	10
5106	308
80344	1041
161247	5
5720	3285
51016	331
5721	1064
55072	627
10379	1000
9985	5390
79711	853
10548	1320
283629	35
29082	494
100528064	0
145553	17
4738	966
51292	1503
26277	542
7051	241
5875	408
115817	295
161424	593
27141	5
56413	7
1241	88
196883	1
11035	0
4776	273
57523	10
643866	6
23351	702
56948	170
1215	1
1511	0
2999	0
3002	0
29091	278
4857	329
2290	0
5587	193
55632	589
23256	812
1690	61
29966	506
11154	112
25831	3270
25938	757
112487	237
2856	0
80224	292
394	2293
9472	97
64067	11
112399	48
171546	712
55837	714
58533	1401
1073	1801
11177	808
6729	1093
283635	630
55012	282
9692	645
5687	1888
4792	466
84684	0
253959	411
84312	224
51562	325
253970	0
7080	0
26257	0
5083	1
89874	24
145282	186
3169	3
319089	3
6751	18
161198	0
10484	2560
8487	143
122553	486
5411	2636
117153	3
4253	330
254170	468
145581	12
84075	0
122525	102
54813	195
23116	488
55015	567
2287	1260
57697	157
55320	919
140801	0
161357	63
6235	3629
122769	221
6166	3260
4247	995
55172	269
5427	116
122773	32
23588	775
9147	959
382	1294
79609	95
6655	740
79944	211
27109	114
8814	101
11183	1895
51062	33
60485	759
51199	1089
145447	8
5836	1083
114088	1
81542	1176
122786	2015
54331	0
51637	2095
22795	1273
5729	0
5732	54
57544	294
283554	56
30001	2601
5706	1115
6815	348
64841	660
10979	1586
80821	403
652	1310
1033	918
10175	1479
2764	1700
10668	143
23034	552
2643	163
11169	481
122809	567
93487	1639
3958	1847
9787	791
55030	835
22863	563
387332	0
3895	6096
57161	118
54916	472
5015	3247
10640	1256
55745	601
122830	508
55195	0
341880	3
145407	148
55860	1063
5684	1154
5926	544
387990	3
26520	515
9786	467
51339	103
23002	499
64582	21
112849	452
51528	1092
729665	5
6252	0
64430	1620
51635	347
5494	720
317761	0
4990	0
6495	5
51804	211
4331	356
57570	480
145389	219
161291	0
5583	78
3091	14618
6617	702
83851	2
27133	18
57381	539
122876	0
5529	742
112840	228
81537	330
23224	1324
2100	5
4522	2344
7597	128
9495	26
22890	656
3306	220
145376	5
26030	874
6710	42
91612	539
100529261	0
2877	0
376267	294
2342	27
4149	801
2530	404
10243	296
161142	0
64398	1002
51382	1127
1965	1766
26499	0
161145	39
57475	159
5283	124
384	226
10490	770
51109	1570
145226	1
23503	792
5890	81
677	5482
87	10174
8816	861
55218	543
57452	47
2079	1822
55334	1454
400224	0
56936	0
9766	200
6430	2968
6554	2
64093	0
6547	0
51241	66
100529257	0
55333	744
8747	15
8748	2
10001	400
23508	556
4293	513
22990	1532
26037	358
9628	0
8110	11
26094	175
53349	651
58517	2392
5663	1221
89932	395
8650	921
399671	2
79697	233
641371	74
10965	397
122970	2
641372	3
83544	307
9240	1595
91748	531
145482	515
57862	576
145483	104
51004	183
957	112
80127	111
4329	282
91750	117
338917	2
5826	625
55237	0
646658	0
10577	6085
122961	394
4053	1895
9870	1341
51077	779
56252	1529
283571	13
1743	2276
83694	70
5228	1
8892	742
27030	440
97	89
79696	70
91754	1880
10972	3598
2353	15
122953	210
10538	0
55640	25
11161	1242
23093	686
7043	50
112752	434
55668	917
2103	0
22846	307
23357	328
145497	0
64207	964
85457	286
283576	0
57156	132
58157	1
29954	917
2954	352
283578	64
161394	53
122945	9
63894	432
10598	1945
145501	6
9517	903
8846	198
81892	638
22938	1289
283579	3
57143	85
9369	408
1734	18869
145508	142
7253	0
2957	453
85439	405
6400	2220
23768	5716
2581	435
8477	0
54207	0
55812	175
11099	475
79882	1316
161436	99
123016	668
1112	962
90141	117
55775	402
56659	0
5700	1509
55051	215
801	2813
145567	348
9252	40
80017	599
8111	1
440193	104
55671	1014
79820	0
123036	6
10516	55
9321	867
4287	247
4707	769
53981	1243
123041	0
79890	254
5641	1105
9950	962
1113	0
3705	727
64112	572
26175	156
84520	227
55148	859
55727	536
57578	6
341947	0
145270	0
90050	0
51676	0
78990	142
57062	3379
122509	114
3429	73
83982	615
57718	74
51156	3
866	0
390502	0
5265	125
256394	0
327657	0
145264	0
5267	0
5104	7
12	5
145258	0
23405	763
79789	62
161176	20
51218	803
9623	0
8115	0
56967	594
624	2
623	16
55102	645
51527	478
122481	101
10914	3807
7443	351
283598	0
64919	8
84193	1119
8812	676
317762	2139
84439	465
10858	8
2009	1328
51466	302
123099	2
7528	1230
123096	617
283600	0
7453	1172
79446	115
57596	133
8788	0
388015	0
1735	0
5527	1735
1778	9468
3320	21540
91833	327
5891	155
55778	234
51550	298
9895	493
122416	356
23186	859
7187	595
81693	2
9578	3443
91828	0
7127	15
1983	3710
4140	847
1152	180
115708	305
9529	710
84334	523
3831	1461
7517	311
79038	522
23368	370
9556	1296
122402	0
647286	0
374569	0
26153	8
400258	0
388021	0
64423	2692
122622	209
10572	419
207	2144
100128927	53
283638	829
122618	2
113146	12609
122616	184
55038	512
29933	8
3714	46
256281	252
2972	417
90135	449
23241	785
647310	11
9112	1202
1397	80
1396	2
283643	109
80757	29
727832	0
100996331	0
100287399	0
390538	0
283694	0
283767	0
114791	325
23191	1919
81614	1111
123606	543
440243	0
283685	0
7681	37
54551	0
4692	0
23742	0
6638	0
8926	0
7337	1601
57194	1
2562	0
2558	0
2567	0
4948	0
8924	1409
653720	2
321	101
23359	50
56160	566
7082	2347
653073	6
89832	11
101059918	16
728498	80
89839	52
22909	546
54893	826
4308	86
283710	0
51621	481
161725	0
1139	32
653125	35
728047	5
643699	25
9824	1134
6447	18
26585	2
342184	99
6263	22
57099	153
1133	1
56851	1009
161779	42
79768	283
51234	1266
9990	411
55505	1208
256646	2
254531	407
23015	840
440270	275
57369	0
70	31
9716	1013
54989	722
89978	158
84529	314
4212	800
145942	0
161742	873
283742	576
10125	300
400359	0
400360	9
7057	14010
161835	26
11245	485
440275	1427
6727	5854
90427	207
701	1025
106821730	0
56924	6
644809	1
100131244	1
5330	1
100505573	422
388115	2933
644844	0
85455	45
90417	877
3712	1426
22893	499
113189	847
90416	285
27079	208
57082	422
5888	168
55177	484
2644	83
55192	123
643338	22
84936	294
54866	1
6692	19
171177	3
57617	880
54567	2
79094	57
54617	923
161829	0
11261	1286
11339	141
51203	1956
51103	184
23168	1586
3706	49
4058	4
26015	522
7301	497
23269	491
23005	480
8681	0
100137047	39
100137049	4
51332	3
30844	422
123745	0
283748	0
255189	0
23339	1270
25963	665
2595	331
825	31
64397	5623
8773	922
255252	205
55142	503
57519	540
146059	262
146057	273
197131	780
80021	298
23582	786
2038	0
9333	1
116179	0
9836	222
161823	221
146050	282
27229	569
7158	1673
4130	145
9677	540
1159	13
161497	0
117155	25
548596	0
2923	11821
80237	100
10169	7323
619189	48
25764	713
4236	789
79968	320
84978	375
113201	2042
51496	686
8669	1438
80208	1301
197135	2
567	14301
140691	7
145645	0
6652	477
50506	0
405753	0
90527	1
53905	20
90525	23
9153	1
2628	14
79029	132
84419	0
7782	83
26258	1031
58472	378
80031	0
283652	23
50804	1157
399697	0
6557	0
1854	1140
2200	16133
22995	280
399694	24
23741	3813
9728	1043
9318	1895
2585	224
196951	31
2252	2
56986	265
79895	17
11001	749
3067	0
2553	345
9101	1467
373509	0
54822	1366
84888	414
23431	358
388121	36
1588	0
342035	0
23312	695
29106	0
256586	102
29767	270
29766	1062
123169	547
5597	1647
10017	2
10681	777
55930	800
4644	857
10776	2984
56204	358
3175	2
256764	0
440279	0
51187	1653
5873	350
101928527	89
9488	204
9236	1455
145788	22
161582	93
26108	401
283659	343
4734	587
64864	1533
374618	122
55329	185
54816	532
6938	1472
84952	6668
145781	0
100820829	18
81488	77
8854	0
366	0
3990	1
102	2816
54629	404
79811	1412
54778	799
9133	1051
4643	4560
92483	3
145773	68
9245	8
2958	755
663	1200
27023	0
302	39103
79664	766
6095	122
54832	1255
145741	2
388125	0
83660	998
7168	16955
114294	978
51065	4344
51762	1014
83464	468
771	583
9960	487
283807	5
8925	884
23604	56
84191	984
6642	1809
79856	13
5479	4434
53944	710
9768	817
9325	323
23060	1439
4947	1870
348093	6
80119	103
80301	454
348094	40
51324	1230
123263	204
123264	0
51285	2
390594	0
390595	7
10081	380
10845	713
8483	2
54956	156
9543	1
57722	3
54878	472
51495	2583
81556	613
9187	349
10260	638
8766	3486
84465	4
115752	601
54962	106
5604	992
10302	116
6124	43300
55055	494
197021	17
4091	888
4088	3865
79719	629
64799	51
145853	92
5607	366
390598	7
8554	909
91860	69
54982	533
10116	858
22801	2
10391	72
8125	2167
79400	4
246777	178
26035	382
54852	880
9493	1255
6176	21589
7090	246
55075	5572
55323	1183
54839	165
56906	124
196993	0
79875	393
10002	1
4649	365
123228	63
196996	2
5315	53450
56965	693
60677	27
3073	4607
338949	0
25820	1425
55889	6
585	419
83440	1178
4756	623
10021	0
283677	2
27020	1977
80381	5229
388135	0
161514	0
4016	2829
9399	199
5371	792
342096	0
57611	1
3671	0
64220	12
80125	0
1583	0
8482	329
84993	674
10620	80
1198	716
80153	692
1543	52
1544	0
1445	709
79748	0
594855	1
25989	290
10066	1686
4351	1162
57184	857
9377	1699
54913	32
192683	193
60490	145
56905	242
653641	1
653643	0
54939	1017
79661	145
4123	719
25942	1145
5780	994
10073	368
55272	1067
257364	1634
1464	49
161753	4
92912	780
26263	763
145957	6
123591	7
2108	1126
64843	0
49855	254
5955	2141
9051	0
10099	6222
79834	742
10363	914
84894	0
23102	1326
646892	0
10518	19
3419	804
23205	0
55466	3
80349	779
1381	0
3658	1236
123688	38
5685	2401
1138	153
1136	4
1143	3
11173	690
10933	5410
1512	20616
5923	171
390616	2
23423	2472
23251	13
100528021	1
10588	15
400410	38
597	1
54469	1426
2184	632
9915	434
58489	152
57214	28
23184	1131
59274	247
161502	0
3603	18
80765	31
342125	9
84206	167
79631	740
283726	9
647042	6
440295	36
6218	19991
64506	7
8120	0
123722	41
123720	198
9455	528
83640	229
123207	188
53339	2348
53346	84
50810	1089
646	3
6457	42
57188	1031
100505679	5
643707	28
54993	142
84942	448
4828	106
23478	3324
9640	775
57538	15
9154	0
5151	363
100133220	4
11214	1013
64410	107
123624	0
4916	2
26589	265
64963	784
55070	129
64782	979
3669	36
176	0
145864	38
4240	5215
11057	5518
6017	7
55215	1201
5428	712
51458	0
90381	354
374654	118
5346	3
8800	121
56964	0
55897	17
145873	0
290	0
100526783	0
10239	9
348110	380
374655	136
3418	826
10509	1076
10519	1586
390637	34
51335	1727
342132	48
8826	8073
64784	411
641	235
5045	1704
2242	2
4122	1566
55898	1455
374659	250
91433	409
9055	3315
26276	281
9899	3
28232	331
8128	0
145858	0
400451	2
1106	2146
56963	0
55784	0
7026	2797
145946	0
91947	394
283777	0
3480	1271
145814	0
23336	467
64927	307
123355	131
4205	1842
145748	136
170691	8
204219	1
55180	128
140460	337
220	9900
79705	1
22856	682
55829	441
6627	616
5046	2
80213	308
123283	75
390648	0
390649	0
26682	0
51728	229
79622	283
64285	680
4350	1029
8131	538
3050	0
3042	0
3040	0
3039	0
3049	2
55692	474
83986	2444
8786	344
398	35
64714	9
8312	542
10573	1137
58986	1562
4833	1503
26063	313
9727	824
6650	560
146325	0
283948	0
9091	863
57799	222
117166	3
84326	915
84331	278
197335	262
89941	984
9028	29
10273	591
339123	745
84219	249
146330	7
79006	1009
65990	184
124093	27
84264	201
64428	390
10232	14
113000	454
63922	235
51764	5
388199	6
64788	191
30812	42
6755	0
390664	0
8912	0
25823	0
64499	0
7177	0
23430	0
7329	2026
8938	18
115939	647
84572	1575
64718	220
283951	154
645811	6
1186	1506
390667	0
9894	445
9742	443
79652	5
57585	478
90861	1886
23162	678
4832	331
65993	1153
197342	27
90864	390
10101	609
3483	1
3029	580
81889	678
254528	0
64711	0
51734	237
6123	0
4716	1331
146310	4
10607	504
124056	37
2671	453
9143	186
90850	644
283869	2
9351	260
4913	174
7249	917
5310	908
25837	123
84231	1664
57524	42
64223	891
283870	35
283871	493
1877	272
1775	9
1632	736
10921	1966
21	1226
899	446
80178	128
4917	1
57465	139
527	2031
51005	323
752014	127
5170	953
54442	637
83886	30
23524	8152
6923	2406
260429	2
360226	0
10942	0
124220	0
64063	0
114984	393
84256	702
79412	13
124222	497
9088	222
9080	12
9074	1
51330	2241
54985	2330
79228	443
146439	0
64386	19
9235	103
84891	1
7755	254
7760	220
4992	3
7752	136
4210	1
10127	501
91151	171
7627	246
4993	1
100463285	1
54925	252
7727	202
146434	83
79903	646
646174	0
23059	526
197358	16
84464	174
1773	74
10131	2056
1387	892
115	521
6345	0
7023	137
84662	2138
51025	3
100529144	0
79585	71
114990	814
9093	1170
57407	366
3163	725
29965	713
342346	2
124402	255
23295	828
84309	320
124401	180
146562	14
26048	173
124404	0
440335	0
79641	361
84656	1893
29855	1335
5493	2073
9717	15
51172	379
146556	3
56052	367
196483	92
54715	0
283953	0
79091	222
18	14
25880	167
5373	600
23589	709
7874	1496
29035	652
2903	201
80063	87
2013	631
146279	0
4682	310
780776	3
4261	0
28955	296
23274	551
8651	2
7142	0
58531	0
5620	0
5619	0
116028	114
9516	2794
8303	898
51061	739
29066	1115
26156	3317
2935	3061
608	1
92017	477
55313	675
729993	2
2072	223
57496	627
5073	835
51283	1318
8399	3
642778	2
642799	1
23420	2888
9284	173
23042	1808
123803	595
54700	751
100288332	2
255027	0
89927	798
9665	850
54820	362
4629	7
123811	691
4363	2926
368	41
408050	467
101059938	0
101059953	0
64131	0
283820	1040
23204	7835
23049	2464
79905	69
10229	269
162073	690
51760	294
728276	122
79838	3
51573	2758
9738	533
57020	1366
400506	539
124152	428
51704	785
124274	0
2813	0
7369	0
204474	0
54988	2
123876	0
348158	1
116285	7
55623	815
6296	63
112479	285
81691	112
123879	186
57149	472
55567	0
57146	239
7783	0
257629	0
1428	77
23117	155
51108	1849
10261	2
146183	0
440345	67
7385	3036
255762	1
730094	266
146177	1
29904	388
55718	567
1039	1095
100132247	153
9956	0
57478	151
6340	0
6338	0
91949	376
23062	2195
124454	696
56061	1575
4706	831
79728	484
84516	1530
5347	1358
10595	1
63928	0
5579	3
10368	0
5930	1510
27327	1403
115584	7
55114	1245
51451	545
343	1
342357	216
9951	0
162083	0
79831	55
197370	827
3566	269
50615	10
2975	2160
23247	557
146395	0
23214	2090
388228	76
728741	12
728689	19
1201	824
55911	2
246778	0
26471	1809
112869	171
6799	4
6817	282
728734	0
8663	239
100507607	6
11273	2011
7284	4403
25970	743
487	68
79874	217
930	0
84901	933
83985	1063
27040	45
728888	30
107282092	121
548593	0
79008	0
445329	4
6693	1
23475	390
283897	0
653808	0
3835	989
4150	2638
112476	72
79447	671
9961	2734
10423	1338
26470	2253
253982	334
253980	197
124446	1030
9344	1136
8479	402
283899	502
8448	27
146378	0
83723	5
226	31548
5531	1449
6911	11
83719	570
79153	18
5595	1346
11151	18
654483	0
552900	0
6818	2
10421	963
26000	896
29895	2
1731	46
197407	221
51333	81
79077	585
22928	847
3683	0
79724	550
65988	106
92595	104
146542	166
146540	55
115509	205
78994	527
64319	841
730183	26
10847	1479
100862671	60
5261	388
90835	5
9810	1719
23361	1081
9274	658
1489	105
54620	478
93129	910
9739	592
80270	326
112755	12
6810	542
79759	219
9726	454
339105	66
79001	4269
10295	1288
84148	346
5652	1
146547	11
2521	3635
29108	108
493829	0
260434	0
3684	4
3687	18
3681	4
1339	0
283933	4
79798	138
7041	365
6524	3
64755	1098
51327	1
124411	111
10308	195
729264	0
24150	0
729355	0
653550	0
79801	705
55737	3077
23594	279
91807	2
388272	158
84706	500
10294	1371
81831	1275
81533	1941
5257	1834
94160	0
85320	2
83752	1170
6477	419
9683	590
869	0
123970	0
23090	0
255919	237
55027	239
64282	421
113	122
29117	1450
85407	1
124460	0
64127	1
1540	1053
6299	0
388276	0
27324	1
80205	1578
643802	0
5934	1380
64400	346
23322	411
79068	843
79191	132
643911	169
10265	28
79190	1
4313	556
54947	796
84290	0
6530	0
1066	0
221223	0
2775	4
267	1388
11051	2060
55239	914
583	753
84560	0
4504	0
4502	17443
4493	4552
4499	0
4489	0
4490	0
4494	90
4495	0
4496	0
4501	1063
9688	840
6559	0
9709	927
1071	6
84166	269
221184	441
80011	1184
89970	680
23568	967
51090	12
6367	0
6376	0
6361	0
57019	756
57017	984
5432	895
55715	1182
92922	160
221188	8
9289	1876
222487	0
84229	1
10300	411
3801	785
388282	0
1258	0
374739	0
57567	210
79650	556
4324	1242
29105	631
1459	509
29070	169
221191	0
64785	377
65009	211
79918	189
23019	4458
55238	586
2806	2656
729159	0
1006	0
1009	2049
1003	0
146227	1
7084	597
100529251	1
51192	55
113540	53
146225	2
123920	684
146223	989
1783	2698
283847	0
8883	993
766	0
57546	357
1014	0
6236	16
51647	760
8824	1182
23491	26
283848	0
865	674
80262	368
84752	514
8717	290
55336	30
3299	109
8996	498
653319	276
283849	15
1874	798
79767	24
26231	42
29100	398
29109	451
6553	109
25894	439
146212	37
55282	6
51673	1
29800	282
3291	2
9114	1380
181	0
79567	921
10664	998
146206	7
65057	284
50855	137
84080	269
388284	15
81577	291
57610	510
55815	21
80152	448
57215	454
10204	2917
23644	802
123904	1
5681	810
1506	11
5699	287
3931	75
6560	1154
64180	0
64174	0
100131303	0
55794	209
54920	262
4775	605
80004	2
23659	1044
9057	1946
84138	98
54496	611
55512	103
146198	793
1001	2
999	2
79613	272
3038	32
54921	1444
84916	1099
6645	343
27183	1026
84342	424
64146	71
51388	544
146456	7
7014	439
80777	1615
10725	1151
1728	5535
28987	1390
11060	764
348174	2
55066	965
283971	1
118460	144
16	2231
11269	429
55308	800
6483	413
197258	279
25839	1315
23450	3259
146433	0
92154	3806
55697	1272
54768	169
55783	385
794	10
7571	271
7567	52
10164	2
6898	5
91862	2
23035	373
164	1819
342371	880
55565	96
9798	1906
342372	9
1723	145
3240	1
3250	0
54957	262
9785	1162
83449	6
463	624
388289	2
5713	1953
440348	35
497190	3
2734	2896
55159	1029
197259	138
79152	3
79726	601
84937	315
197257	36
162239	186
440387	0
1504	0
9564	2538
10428	768
124491	175
4166	3
23563	3
79583	297
11345	1134
23536	278
3735	2606
54386	1030
85445	23
22879	481
100130958	62
170692	1
283927	86
57687	13
10143	0
51741	62
4094	6
83657	9
124359	76
56942	396
55839	512
23300	1085
123775	20
2653	367
114780	121
53630	6
8139	82
80790	1474
5336	90
93517	0
3294	8780
10200	419
1012	0
3281	2127
23417	172
29948	114
54550	0
146167	0
8720	3036
83693	454
123872	1
9013	410
161931	0
93107	0
58189	0
9914	12
57707	599
23406	6265
79786	820
9100	1523
83716	13
55625	1409
9764	167
339145	0
23199	868
51659	400
404550	98
10328	514
1327	4461
3394	0
2294	10
64779	256
2303	0
2300	24
100506581	56
79791	516
81631	1913
23174	1048
57338	3
54758	245
8140	5318
763	0
54971	203
84627	0
161882	127
124245	793
27189	0
1535	491
4597	759
333929	14
115992	167
348180	170
9780	3548
81620	345
353	1254
2588	500
51693	901
390748	0
863	0
100129697	0
197322	304
1013	0
146429	0
197320	101
29123	2190
100287036	9
6687	922
6137	20752
27132	61
1800	1
5119	1470
124045	87
8558	544
124044	130
9605	272
92822	183
2175	430
84501	146
22980	1808
4157	75
10381	1211
54849	786
92806	242
79007	601
2622	404
11105	0
8447	0
9501	14
100506388	0
400566	102
359845	655
55275	618
79850	742
50628	661
51031	1092
55178	319
64359	197
29928	405
29	4501
727857	0
286753	0
7531	10812
1398	1598
4641	6946
51763	683
5306	2029
124935	49
8578	16
83547	63
10594	6028
727910	105
124997	526
5345	15
5176	263
114826	232
6117	1896
146760	0
1801	314
124641	47
3090	84
23293	972
63826	112
55720	1000
9905	1721
4335	373
79066	405
5048	2436
23277	1313
23108	93
8386	0
4991	0
8390	0
26189	0
8383	0
4995	0
4994	0
8387	0
8392	0
8388	0
84690	0
443	1
162514	7
7442	64
23729	448
1497	410
30851	1412
83460	758
5026	341
3682	184
83903	101
55421	550
84254	75
5023	0
489	0
23140	1056
124936	778
51479	1552
7326	932
201305	160
124976	8215
10514	361
124975	0
342527	0
246	1
27043	821
409	549
400569	237
58191	222
84225	2
9032	0
284013	2
388323	14
5694	1354
5338	375
50488	1357
1145	3
100130311	8
2811	25
8402	847
26001	2080
5216	9849
2027	42
9552	730
23125	623
388324	110
10749	3658
55065	0
124961	7
7775	71
9098	9
84622	58
388325	4
9135	1269
4927	901
84268	535
708	1906
56919	729
51009	623
79003	379
728392	630
22861	176
23302	131
23746	0
54478	504
83394	2915
9851	550
84817	411
51003	177
388327	71
284111	1
54739	0
162517	0
83659	0
239	92
440400	2610
124944	402
255877	1
201232	69
162515	3
10462	0
433	0
432	11
1742	305
37	5235
1856	789
79142	1054
11337	5306
23399	1972
23587	337
1366	0
6517	0
51087	0
1984	8594
2874	813
84461	507
9744	114
147040	678
339168	0
8711	114
57048	661
254863	458
57555	736
374768	0
201243	1
284114	91
2256	24
1140	484
57659	2202
643664	1
5430	2117
407977	1
8742	108
8741	123
26168	1050
1973	12964
968	2813
9526	1119
6665	29
9513	839
6462	9
112483	431
482	0
7157	1085
55135	273
1949	533
146754	4
23135	392
92162	5
84316	841
124637	308
1107	2830
9196	12
58485	1423
116840	654
3000	0
247	0
242	5
59344	4
84667	5
5187	135
6844	801
84314	229
54785	165
9212	537
80169	202
5198	592
399512	44
29098	34
22899	0
146852	0
124751	32
6154	20622
643904	2
81565	488
4628	2432
146849	0
388333	0
162387	0
146850	0
23533	0
9423	0
9482	365
146845	5
124739	63
201140	0
644070	0
9340	1
5957	1
8522	612
8735	0
4626	0
4622	0
4619	0
4620	0
4621	20
6341	565
56985	143
388335	57
644139	0
388336	0
1770	0
7566	79
6416	640
93649	0
9912	2
60528	1438
9955	962
1352	237
146822	0
9953	247
5376	1629
64518	6
100533496	2
284040	0
201158	64
374286	5
10626	428
57335	305
353149	3
136	535
125150	153
54902	969
9611	1964
9487	50
201161	58
7314	9474
51393	13
388341	4421
57336	176
57547	53
9720	77
23495	0
23164	3882
201164	51
201163	461
8533	1006
56953	100
55090	247
51655	0
10400	307
10743	906
6720	1074
146691	942
83450	33
91647	294
79018	388
1819	501
51168	10
54890	1341
3996	722
2314	3623
125170	374
7156	642
140775	964
6470	1456
645027	0
654346	0
254272	0
729288	46
147166	273
10517	0
51030	511
5636	378
125206	66
644815	193
10750	2
400581	0
79999	0
388436	0
22905	587
27077	395
5598	414
